season_x,name,position,team_x,assists,bonus,bps,clean_sheets,creativity,element,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,opp_team_name,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,GW
2016-17,Erik Pieters,DEF,Stoke City,0,0,22,1,21.9,321,378,0,0,3.9,10.8,2017-05-21T14:00:00Z,90,13,Southampton,0,0,0,0,38,0,300920,1.0,0.0,6.0,6,-5989,1918,7907,46,False,0,38
2016-17,Fabian Delph,MID,Man City,0,0,0,0,0.0,227,380,0,0,0.0,0.0,2017-05-21T14:00:00Z,0,18,Watford,0,0,0,0,38,0,4489,5.0,0.0,0.0,0,-128,13,141,47,False,0,38
2016-17,Federico Fernández,DEF,Swansea,0,0,10,0,0.8,363,379,1,0,3.5,19.0,2017-05-21T14:00:00Z,90,19,West Brom,0,0,0,0,38,0,84321,1.0,2.0,15.0,1,7887,8691,804,42,True,1,38
2016-17,Fernando Luiz Rosa,DEF,,0,0,34,1,11.7,233,380,0,1,7.8,47.6,2017-05-21T14:00:00Z,90,18,Watford,0,0,0,0,38,0,67251,5.0,0.0,19.0,8,-337,996,1333,53,False,0,38
2016-17,Fraser Forster,GK,Southampton,0,0,10,0,0.0,294,378,1,0,1.0,10.0,2017-05-21T14:00:00Z,90,14,Stoke,0,0,0,0,38,1,226492,1.0,0.0,0.0,2,6632,9363,2731,50,True,0,38
2016-17,Gabriel Fernando de Jesus,FWD,Man City,1,2,47,1,25.8,625,380,0,1,13.3,62.4,2017-05-21T14:00:00Z,90,18,Watford,0,0,0,0,38,0,660670,5.0,0.0,45.0,11,146990,155041,8051,91,False,0,38
2016-17,Gary Cahill,DEF,Chelsea,0,0,26,1,1.7,78,373,0,0,0.9,7.6,2017-05-21T14:00:00Z,63,15,Sunderland,0,0,0,0,38,0,687561,1.0,5.0,0.0,6,-10586,9909,20495,67,True,0,38
2016-17,Georginio Wijnaldum,MID,Liverpool,1,3,49,1,49.8,485,376,0,1,16.1,60.2,2017-05-21T14:00:00Z,90,12,Middlesbrough,0,0,0,0,38,0,77961,0.0,3.0,51.0,14,8866,9951,1085,75,True,0,38
2016-17,Granit Xhaka,MID,Arsenal,0,0,16,0,13.0,24,371,1,0,2.3,8.2,2017-05-21T14:00:00Z,61,6,Everton,0,0,0,0,38,0,142147,1.0,3.0,2.0,2,265,5192,4927,52,True,0,38
2016-17,Gylfi Sigurdsson,MID,Swansea,0,0,14,0,42.3,368,379,1,0,8.1,10.2,2017-05-21T14:00:00Z,90,19,West Brom,0,0,0,0,38,0,488276,1.0,2.0,28.0,2,23713,37804,14091,74,True,0,38
2016-17,Hal Robson-Kanu,FWD,West Brom,0,0,2,0,0.1,571,379,1,0,0.2,0.2,2017-05-21T14:00:00Z,7,16,Swansea,0,0,0,0,38,0,13646,1.0,2.0,2.0,1,1326,1739,413,50,False,0,38
2016-17,Harrison Reed,MID,Southampton,0,0,0,0,0.0,307,378,0,0,0.0,0.0,2017-05-21T14:00:00Z,0,14,Stoke,0,0,0,0,38,0,2450,1.0,0.0,0.0,0,-7,17,24,43,True,0,38
2016-17,Harry Arter,MID,Bournemouth,0,0,0,0,0.0,37,375,0,0,0.0,0.0,2017-05-21T14:00:00Z,0,8,Leicester,0,0,0,0,38,0,12535,1.0,1.0,0.0,0,-391,219,610,50,False,0,38
2016-17,Harry Kane,FWD,Tottenham,0,3,83,0,20.4,403,374,1,3,20.5,103.8,2017-05-21T14:00:00Z,78,7,Hull,0,0,0,0,38,0,1048445,7.0,1.0,81.0,17,149800,156641,6841,119,False,0,38
2016-17,Harry Lewis,GK,Southampton U23,0,0,0,0,0.0,623,378,0,0,0.0,0.0,2017-05-21T14:00:00Z,0,14,Stoke,0,0,0,0,38,0,1329,1.0,0.0,0.0,0,35,54,19,40,True,0,38
2016-17,Harry Maguire,DEF,Hull City,0,0,0,0,0.0,153,374,0,0,0.0,0.0,2017-05-21T14:00:00Z,0,17,Spurs,0,0,0,0,38,0,33925,7.0,1.0,0.0,0,-8210,465,8675,44,True,0,38
2016-17,Harry Wilson,MID,Liverpool U23,0,0,0,0,0.0,653,376,0,0,0.0,0.0,2017-05-21T14:00:00Z,0,12,Middlesbrough,0,0,0,0,38,0,215,0.0,3.0,0.0,0,4,18,14,45,True,0,38
2016-17,Harry Winks,MID,Tottenham,0,0,0,0,0.0,513,374,0,0,0.0,0.0,2017-05-21T14:00:00Z,0,7,Hull,0,0,0,0,38,0,1826,7.0,1.0,0.0,0,-33,12,45,45,False,0,38
2016-17,Heung-Min Son,MID,Tottenham,1,0,28,0,42.4,402,374,1,0,13.6,41.6,2017-05-21T14:00:00Z,90,7,Hull,0,0,0,0,38,0,497153,7.0,1.0,52.0,5,32338,49832,17494,72,False,0,38
2016-17,Hugo Lloris,GK,Tottenham,0,0,14,0,0.0,380,374,1,0,2.0,19.8,2017-05-21T14:00:00Z,90,7,Hull,0,0,0,0,38,3,357260,7.0,1.0,0.0,3,-7876,6192,14068,55,False,0,38
2016-17,Héctor Bellerín,DEF,Arsenal,0,0,28,0,24.0,6,371,1,1,10.5,54.0,2017-05-21T14:00:00Z,90,6,Everton,0,0,0,0,38,0,627685,1.0,3.0,27.0,8,8543,10244,1701,65,True,0,38
2016-17,Idrissa Gueye,MID,Everton,0,0,6,0,15.1,488,371,2,0,3.4,10.0,2017-05-21T14:00:00Z,45,1,Arsenal,0,0,0,0,38,0,19616,1.0,3.0,9.0,1,-372,135,507,50,False,0,38
2016-17,Ilkay Gündogan,MID,Man City,0,0,0,0,0.0,236,380,0,0,0.0,0.0,2017-05-21T14:00:00Z,0,18,Watford,0,0,0,0,38,0,60458,5.0,0.0,0.0,0,-188,25,213,49,False,0,38
2016-17,Islam Slimani,FWD,Leicester,1,0,13,0,16.0,567,375,1,0,7.3,12.4,2017-05-21T14:00:00Z,90,2,Bournemouth,0,0,0,0,38,0,27376,1.0,1.0,45.0,5,-70,295,365,82,True,0,38
2016-17,Jack Butland,GK,Stoke City,0,2,32,1,0.0,316,378,0,0,4.0,39.8,2017-05-21T14:00:00Z,90,13,Southampton,0,0,0,0,38,6,42515,1.0,0.0,0.0,10,927,1256,329,45,False,0,38
2016-17,Jack Cork,MID,Swansea,0,0,0,0,0.0,367,379,0,0,0.0,0.0,2017-05-21T14:00:00Z,0,19,West Brom,0,0,0,0,38,0,2911,1.0,2.0,0.0,0,10,30,20,46,True,0,38
2016-17,Jack Stephens,DEF,Southampton,0,0,13,0,4.8,504,378,1,0,2.5,16.0,2017-05-21T14:00:00Z,90,14,Stoke,0,0,0,0,38,0,234369,1.0,0.0,4.0,1,4061,8340,4279,42,True,1,38
2016-17,Jack Wilshere,MID,Bournemouth,0,0,0,0,0.0,17,375,0,0,0.0,0.0,2017-05-21T14:00:00Z,0,8,Leicester,0,0,0,0,38,0,23767,1.0,1.0,0.0,0,-313,34,347,58,False,0,38
2016-17,Jake Livermore,MID,West Brom,0,0,10,0,12.5,157,379,1,0,2.2,4.6,2017-05-21T14:00:00Z,78,16,Swansea,0,0,0,0,38,0,5866,1.0,2.0,5.0,2,-14,110,124,47,False,0,38
2016-17,James McArthur,MID,Crystal Palace,0,0,8,0,6.7,114,377,2,0,0.9,2.0,2017-05-21T14:00:00Z,60,11,Man Utd,0,0,0,0,38,0,44507,0.0,2.0,0.0,2,-430,368,798,47,False,0,38
2016-17,James McCarthy,MID,Everton,0,0,0,0,0.0,136,371,0,0,0.0,0.0,2017-05-21T14:00:00Z,0,1,Arsenal,0,0,0,0,38,0,7004,1.0,3.0,0.0,0,-36,10,46,47,False,0,38
2016-17,James Milner,MID,Liverpool,0,0,14,1,23.4,208,376,0,0,4.4,18.2,2017-05-21T14:00:00Z,85,12,Middlesbrough,0,0,0,0,38,0,217696,0.0,3.0,2.0,3,5113,9848,4735,63,True,0,38
2016-17,James Tarkowski,DEF,Burnley,0,0,5,0,0.6,59,372,2,0,2.7,11.6,2017-05-21T14:00:00Z,90,20,West Ham,0,0,0,0,38,0,79400,2.0,1.0,15.0,1,1486,2241,755,40,True,0,38
2016-17,James Tomkins,DEF,Crystal Palace,0,0,9,0,0.6,103,377,2,0,1.3,10.4,2017-05-21T14:00:00Z,90,11,Man Utd,0,0,0,0,38,0,7501,0.0,2.0,2.0,1,4,106,102,48,False,0,38
2016-17,James Ward-Prowse,MID,Southampton,0,0,12,0,31.4,306,378,1,0,7.3,8.6,2017-05-21T14:00:00Z,85,14,Stoke,0,0,0,0,38,0,64894,1.0,0.0,33.0,2,-7047,763,7810,50,True,0,38
2016-17,Jamie Vardy,FWD,Leicester,0,3,28,0,15.3,184,375,1,1,13.8,43.8,2017-05-21T14:00:00Z,90,2,Bournemouth,0,0,0,0,38,0,628052,1.0,1.0,79.0,9,-13059,30160,43219,99,True,0,38
2016-17,Jarrod Bowen,MID,Hull City,0,0,3,0,3.3,516,374,5,0,2.5,0.0,2017-05-21T14:00:00Z,71,17,Spurs,0,0,0,0,38,0,4051,7.0,1.0,23.0,2,60,131,71,45,True,0,38
2016-17,Javier Manquillo,DEF,Sunderland,0,0,24,0,1.0,538,373,5,1,6.5,46.8,2017-05-21T14:00:00Z,90,4,Chelsea,0,0,0,0,38,0,1970,1.0,5.0,17.0,6,4,44,40,43,False,0,38
2016-17,Jay Rodriguez,FWD,Southampton,0,0,0,0,0.0,311,378,0,0,0.0,0.0,2017-05-21T14:00:00Z,0,14,Stoke,0,0,0,0,38,0,13916,1.0,0.0,0.0,0,2184,2434,250,59,True,0,38
2016-17,Jeffrey Schlupp,MID,Crystal Palace,0,0,13,0,3.2,169,377,2,0,1.5,12.0,2017-05-21T14:00:00Z,90,11,Man Utd,0,0,0,0,38,0,15052,0.0,2.0,0.0,1,1104,1349,245,47,False,0,38
2016-17,Jeff Hendrick,MID,Burnley,0,0,7,0,3.3,560,372,2,0,1.1,0.0,2017-05-21T14:00:00Z,90,20,West Ham,0,0,0,0,38,0,2274,2.0,1.0,8.0,2,64,121,57,53,True,0,38
2016-17,Jesse Lingard,MID,Man Utd,1,0,13,0,6.5,266,377,0,0,1.1,2.2,2017-05-21T14:00:00Z,45,5,Crystal Palace,0,0,0,0,38,0,38158,0.0,2.0,2.0,4,-3506,1138,4644,56,True,0,38
2016-17,Joel Matip,DEF,Liverpool,0,0,29,1,5.0,199,376,0,0,2.5,18.0,2017-05-21T14:00:00Z,90,12,Middlesbrough,0,0,0,0,38,0,142317,0.0,3.0,2.0,6,48267,49486,1219,54,True,0,38
2016-17,Joel Robles,GK,Everton,0,0,19,0,0.0,123,371,3,0,4.5,44.8,2017-05-21T14:00:00Z,90,1,Arsenal,0,0,0,0,38,6,38285,1.0,3.0,0.0,3,-1165,211,1376,47,False,0,38
2016-17,Joel Ward,DEF,Crystal Palace,0,0,11,0,0.5,105,377,2,0,1.1,10.4,2017-05-21T14:00:00Z,90,11,Man Utd,0,0,0,0,38,0,39095,0.0,2.0,0.0,1,-284,594,878,48,False,0,38
2016-17,Joe Hart,GK,Torino,0,0,0,0,0.0,218,380,0,0,0.0,0.0,2017-05-21T14:00:00Z,0,18,Watford,0,0,0,0,38,0,45307,5.0,0.0,0.0,0,-22,24,46,53,False,0,38
2016-17,Johann Berg Gudmundsson,MID,Burnley,0,0,-2,0,0.5,473,372,1,0,0.0,0.0,2017-05-21T14:00:00Z,24,20,West Ham,0,0,0,0,38,0,5055,2.0,1.0,0.0,0,29,39,10,48,True,1,38
2016-17,John Stones,DEF,Man City,0,0,0,0,0.0,128,380,0,0,0.0,0.0,2017-05-21T14:00:00Z,0,18,Watford,0,0,0,0,38,0,600522,5.0,0.0,0.0,0,-2143,1923,4066,46,False,0,38
2016-17,Jonathan Leko,MID,West Brom,0,0,3,0,0.0,445,379,0,0,0.0,0.0,2017-05-21T14:00:00Z,1,16,Swansea,0,0,0,0,38,0,23255,1.0,2.0,0.0,1,185,831,646,41,False,0,38
2016-17,Jonjoe Kenny,DEF,Everton U23,0,0,0,0,0.0,616,371,0,0,0.0,0.0,2017-05-21T14:00:00Z,0,1,Arsenal,0,0,0,0,38,0,1796,1.0,3.0,0.0,0,3,71,68,40,False,0,38
2016-17,Jonny Evans,DEF,West Brom,0,1,28,0,0.1,431,379,2,1,12.2,55.4,2017-05-21T14:00:00Z,90,16,Swansea,0,0,0,0,38,0,186383,1.0,2.0,66.0,8,434,1669,1235,44,False,0,38
2016-17,Jordan Ayew,FWD,Swansea,0,2,36,0,16.0,642,379,1,1,9.7,38.2,2017-05-21T14:00:00Z,90,19,West Brom,0,0,0,0,38,0,29004,1.0,2.0,43.0,8,6436,9021,2585,50,True,0,38
2016-17,Jordan Henderson,MID,Liverpool,0,0,0,0,0.0,201,376,0,0,0.0,0.0,2017-05-21T14:00:00Z,0,12,Middlesbrough,0,0,0,0,38,0,45256,0.0,3.0,0.0,0,-202,59,261,62,True,0,38
2016-17,Jordan Pickford,GK,Sunderland,0,0,14,0,0.0,340,373,5,0,1.4,14.0,2017-05-21T14:00:00Z,90,4,Chelsea,0,0,0,0,38,3,497573,1.0,5.0,0.0,1,-2060,4256,6316,42,False,0,38
2016-17,Joseph Gomez,DEF,Liverpool,0,0,0,0,0.0,195,376,0,0,0.0,0.0,2017-05-21T14:00:00Z,0,12,Middlesbrough,0,0,0,0,38,0,2124,0.0,3.0,0.0,0,14,47,33,48,True,0,38
2016-17,Joshua King,FWD,Bournemouth,0,0,0,0,0.0,48,375,0,0,0.0,0.0,2017-05-21T14:00:00Z,0,8,Leicester,0,0,0,0,38,0,871162,1.0,1.0,0.0,0,13094,45601,32507,62,False,0,38
2016-17,Josh Maja,FWD,Sunderland U23,0,0,0,0,0.0,613,373,0,0,0.0,0.0,2017-05-21T14:00:00Z,0,4,Chelsea,0,0,0,0,38,0,2632,1.0,5.0,0.0,0,198,334,136,45,False,0,38
2016-17,Juan Mata,MID,Man Utd,0,0,0,0,0.0,256,377,0,0,0.0,0.0,2017-05-21T14:00:00Z,0,5,Crystal Palace,0,0,0,0,38,0,90882,0.0,2.0,0.0,0,-502,1050,1552,72,True,0,38
2016-17,Junior Stanislas,MID,Bournemouth,0,2,23,0,18.9,42,375,1,1,9.8,37.0,2017-05-21T14:00:00Z,90,8,Leicester,0,0,0,0,38,0,57554,1.0,1.0,42.0,9,17575,19004,1429,46,False,0,38
2016-17,Kamil Grosicki,MID,Hull City,0,0,8,0,14.5,647,374,4,0,3.3,7.2,2017-05-21T14:00:00Z,45,17,Spurs,0,0,0,0,38,0,10898,7.0,1.0,11.0,1,-1378,97,1475,55,True,0,38
2016-17,Kasper Schmeichel,GK,Leicester,0,0,14,0,0.0,165,375,1,0,1.4,14.0,2017-05-21T14:00:00Z,90,2,Bournemouth,0,0,0,0,38,3,268402,1.0,1.0,0.0,3,1962,3692,1730,49,True,0,38
2016-17,Kelechi Iheanacho,FWD,Man City,0,0,4,0,5.8,241,380,0,0,0.7,1.0,2017-05-21T14:00:00Z,20,18,Watford,0,0,0,0,38,0,101376,5.0,0.0,0.0,1,-1126,403,1529,60,False,0,38
2016-17,Kevin De Bruyne,MID,Man City,2,0,35,1,33.9,235,380,0,0,7.3,34.6,2017-05-21T14:00:00Z,90,18,Watford,0,0,0,0,38,0,467328,5.0,0.0,4.0,9,25242,41653,16411,105,False,0,38
2016-17,Kevin Long,DEF,Burnley,0,0,14,0,0.0,594,372,2,0,1.2,12.0,2017-05-21T14:00:00Z,90,20,West Ham,0,0,0,0,38,0,4895,2.0,1.0,0.0,1,245,287,42,40,True,0,38
2016-17,Kieran Gibbs,DEF,Arsenal,0,0,0,0,0.0,7,371,0,0,0.0,0.0,2017-05-21T14:00:00Z,0,6,Everton,0,0,0,0,38,0,76950,1.0,3.0,0.0,0,-2107,2712,4819,47,True,0,38
2016-17,Kieran Trippier,DEF,Tottenham,2,0,38,0,47.7,387,374,1,0,10.2,45.8,2017-05-21T14:00:00Z,90,7,Hull,0,0,0,0,38,0,18015,7.0,1.0,8.0,8,-1899,1066,2965,47,False,0,38
2016-17,Kurt Zouma,DEF,Chelsea,0,0,0,0,0.0,79,373,0,0,0.0,0.0,2017-05-21T14:00:00Z,0,15,Sunderland,0,0,0,0,38,0,12382,1.0,5.0,0.0,0,1663,1820,157,53,True,0,38
2016-17,Kyle Walker,DEF,Tottenham,0,0,0,0,0.0,384,374,0,0,0.0,0.0,2017-05-21T14:00:00Z,0,7,Hull,0,0,0,0,38,0,1244830,7.0,1.0,0.0,0,-137014,2556,139570,62,False,0,38
2016-17,Lee Grant,GK,Stoke City,0,0,0,0,0.0,574,378,0,0,0.0,0.0,2017-05-21T14:00:00Z,0,13,Southampton,0,0,0,0,38,0,293101,1.0,0.0,0.0,0,-11125,1675,12800,43,False,0,38
2016-17,Lewis Cook,MID,Bournemouth,0,0,0,0,0.0,47,375,0,0,0.0,0.0,2017-05-21T14:00:00Z,0,8,Leicester,0,0,0,0,38,0,35949,1.0,1.0,0.0,0,-727,327,1054,42,False,0,38
2016-17,Loris Karius,GK,Liverpool,0,0,0,0,0.0,189,376,0,0,0.0,0.0,2017-05-21T14:00:00Z,0,12,Middlesbrough,0,0,0,0,38,0,29660,0.0,3.0,0.0,0,-100,91,191,43,True,0,38
2016-17,Lukasz Fabianski,GK,Swansea,0,0,0,0,0.0,356,379,0,0,0.0,0.0,2017-05-21T14:00:00Z,0,19,West Brom,0,0,0,0,38,0,161705,1.0,2.0,0.0,0,7394,8599,1205,48,True,0,38
2016-17,Luka Milivojevic,MID,Crystal Palace,0,0,11,0,7.5,646,377,2,0,2.9,5.6,2017-05-21T14:00:00Z,90,11,Man Utd,0,0,0,0,38,0,2315,0.0,2.0,16.0,2,398,542,144,50,False,0,38
2016-17,Luke Shaw,DEF,Man Utd,0,0,0,0,0.0,247,377,0,0,0.0,0.0,2017-05-21T14:00:00Z,0,5,Crystal Palace,0,0,0,0,38,0,289908,0.0,2.0,0.0,0,-1606,47,1653,52,True,0,38
2016-17,Lys Mousset,FWD,Bournemouth,1,0,14,0,2.6,53,375,1,0,4.5,9.2,2017-05-21T14:00:00Z,61,8,Leicester,0,0,0,0,38,0,2931,1.0,1.0,33.0,5,90,156,66,51,False,0,38
2016-17,Mamadou Sakho,DEF,Crystal Palace,0,0,0,0,0.0,190,377,0,0,0.0,0.0,2017-05-21T14:00:00Z,0,11,Man Utd,0,0,0,0,38,0,28698,0.0,2.0,0.0,0,-3723,97,3820,47,False,0,38
2016-17,Manuel Lanzini,MID,West Ham,0,0,16,0,17.3,462,372,1,0,2.6,7.4,2017-05-21T14:00:00Z,90,3,Burnley,0,0,0,0,38,0,89113,2.0,1.0,1.0,1,7770,12564,4794,59,False,1,38
2016-17,Marcos Alonso,DEF,Chelsea,0,0,12,0,4.2,561,373,1,0,3.9,4.6,2017-05-21T14:00:00Z,90,15,Sunderland,0,0,0,0,38,0,720275,1.0,5.0,30.0,2,-15241,19855,35096,69,True,0,38
2016-17,Marcos Rojo,DEF,Man Utd,0,0,0,0,0.0,248,377,0,0,0.0,0.0,2017-05-21T14:00:00Z,0,5,Crystal Palace,0,0,0,0,38,0,32999,0.0,2.0,0.0,0,-1289,87,1376,52,True,0,38
2016-17,Marcus Rashford,MID,Man Utd,0,0,0,0,0.0,271,377,0,0,0.0,0.0,2017-05-21T14:00:00Z,0,5,Crystal Palace,0,0,0,0,38,0,475160,0.0,2.0,0.0,0,-96882,13979,110861,64,True,0,38
2016-17,Marc Albrighton,MID,Leicester,0,0,13,0,40.7,177,375,1,0,6.9,16.4,2017-05-21T14:00:00Z,72,2,Bournemouth,0,0,0,0,38,0,114136,1.0,1.0,12.0,2,1711,7237,5526,50,True,0,38
2016-17,Mark Noble,MID,West Ham,0,0,0,0,0.0,458,372,0,0,0.0,0.0,2017-05-21T14:00:00Z,0,3,Burnley,0,0,0,0,38,0,52948,2.0,1.0,0.0,0,-356,17,373,62,False,0,38
2016-17,Martin Kelly,DEF,Crystal Palace,0,0,12,0,0.3,106,377,2,0,1.9,18.2,2017-05-21T14:00:00Z,90,11,Man Utd,0,0,0,0,38,0,27332,0.0,2.0,0.0,1,302,825,523,42,False,0,38
2016-17,Mason Holgate,DEF,Everton,0,0,19,0,41.6,495,371,3,0,6.5,23.0,2017-05-21T14:00:00Z,90,1,Arsenal,0,0,0,0,38,0,317594,1.0,3.0,0.0,1,-5187,2480,7667,41,False,0,38
2016-17,Matej Vydra,FWD,Derby,0,0,0,0,0.0,483,380,0,0,0.0,0.0,2017-05-21T14:00:00Z,0,10,Man City,0,0,0,0,38,0,12895,5.0,0.0,0.0,0,-45,8,53,45,True,0,38
2016-17,Matthew Lowton,DEF,Burnley,0,0,21,0,16.0,55,372,2,0,4.8,30.0,2017-05-21T14:00:00Z,90,20,West Ham,0,0,0,0,38,0,37177,2.0,1.0,2.0,1,1089,1709,620,45,True,0,38
2016-17,Matt Macey,GK,Arsenal,0,0,0,0,0.0,660,371,0,0,0.0,0.0,2017-05-21T14:00:00Z,0,6,Everton,0,0,0,0,38,0,316,1.0,3.0,0.0,0,56,76,20,40,True,0,38
2016-17,Matt Phillips,MID,West Brom,0,0,0,0,0.0,446,379,0,0,0.0,0.0,2017-05-21T14:00:00Z,0,16,Swansea,0,0,0,0,38,0,178980,1.0,2.0,0.0,0,-8775,139,8914,53,False,0,38
2016-17,Matt Targett,DEF,Southampton,0,0,0,0,0.0,299,378,0,0,0.0,0.0,2017-05-21T14:00:00Z,0,14,Stoke,0,0,0,0,38,0,10839,1.0,0.0,0.0,0,380,418,38,41,True,0,38
2016-17,Mesut Özil,MID,Arsenal,1,0,22,0,44.3,14,371,1,0,13.3,32.2,2017-05-21T14:00:00Z,90,6,Everton,0,0,0,0,38,0,337023,1.0,3.0,56.0,5,-439,12400,12839,95,True,0,38
2016-17,Michael Keane,DEF,Burnley,0,0,0,0,0.0,58,372,0,0,0.0,0.0,2017-05-21T14:00:00Z,0,20,West Ham,0,0,0,0,38,0,150069,2.0,1.0,0.0,0,-11984,2058,14042,50,True,0,38
2016-17,Michail Antonio,FWD,West Ham,0,0,0,0,0.0,464,372,0,0,0.0,0.0,2017-05-21T14:00:00Z,0,3,Burnley,0,0,0,0,38,0,238985,2.0,1.0,0.0,0,-3337,145,3482,67,False,0,38
2016-17,Michy Batshuayi,FWD,Chelsea,0,3,49,0,0.7,96,373,0,2,13.3,67.2,2017-05-21T14:00:00Z,29,15,Sunderland,0,0,0,0,38,0,54851,1.0,5.0,65.0,12,14972,15585,613,84,True,0,38
2016-17,Mohamed Elneny,MID,Arsenal,0,0,0,0,0.0,22,371,0,0,0.0,0.0,2017-05-21T14:00:00Z,0,6,Everton,0,0,0,0,38,0,19554,1.0,3.0,0.0,0,-48,56,104,45,True,0,38
2016-17,Moussa Sissoko,MID,Tottenham,0,0,3,0,1.9,572,374,0,0,1.6,5.2,2017-05-21T14:00:00Z,18,7,Hull,0,0,0,0,38,0,4975,7.0,1.0,9.0,1,32,60,28,66,False,0,38
2016-17,N'Golo Kanté,MID,Chelsea,0,0,18,0,6.0,95,373,1,0,1.5,9.0,2017-05-21T14:00:00Z,90,15,Sunderland,0,0,0,0,38,0,525515,1.0,5.0,0.0,2,-2554,1810,4364,47,True,0,38
2016-17,Nampalys Mendy,MID,Leicester,0,0,0,0,0.0,183,375,0,0,0.0,0.0,2017-05-21T14:00:00Z,0,2,Bournemouth,0,0,0,0,38,0,12321,1.0,1.0,0.0,0,-50,16,66,44,True,0,38
2016-17,Nathaniel Chalobah,MID,Chelsea,0,0,0,0,0.0,530,373,0,0,0.0,0.0,2017-05-21T14:00:00Z,0,15,Sunderland,0,0,0,0,38,0,982,1.0,5.0,0.0,0,171,196,25,45,True,0,38
2016-17,Nathaniel Clyne,DEF,Liverpool,0,0,26,1,27.7,193,376,0,0,4.5,5.6,2017-05-21T14:00:00Z,90,12,Middlesbrough,0,0,0,0,38,0,465305,0.0,3.0,12.0,6,49620,52197,2577,59,True,0,38
2016-17,Nathan Aké,DEF,Chelsea,0,0,0,0,0.0,36,373,0,0,0.0,0.0,2017-05-21T14:00:00Z,0,15,Sunderland,0,0,0,0,38,0,275027,1.0,5.0,0.0,0,42618,47252,4634,39,True,0,38
2016-17,Nathan Redmond,MID,Southampton,0,0,4,0,9.7,304,378,1,0,4.4,1.2,2017-05-21T14:00:00Z,90,14,Stoke,0,0,0,0,38,0,332247,1.0,0.0,33.0,2,-5679,8340,14019,59,True,0,38
2016-17,Neil Taylor,DEF,Aston Villa,0,0,0,0,0.0,360,379,0,0,0.0,0.0,2017-05-21T14:00:00Z,0,19,West Brom,0,0,0,0,38,0,6507,1.0,2.0,0.0,0,-143,11,154,41,True,0,38
2016-17,Nemanja Matic,MID,Chelsea,0,0,0,0,0.0,87,373,0,0,0.0,0.0,2017-05-21T14:00:00Z,0,15,Sunderland,0,0,0,0,38,0,173839,1.0,5.0,0.0,0,-3556,4057,7613,48,True,0,38
2016-17,Nick Pope,GK,Burnley,0,0,0,0,0.0,471,372,0,0,0.0,0.0,2017-05-21T14:00:00Z,0,20,West Ham,0,0,0,0,38,0,112586,2.0,1.0,0.0,0,3342,4806,1464,39,True,0,38
2016-17,Nicolás Otamendi,DEF,Man City,0,0,31,1,7.0,226,380,0,0,3.1,24.2,2017-05-21T14:00:00Z,90,18,Watford,0,0,0,0,38,0,145726,5.0,0.0,0.0,6,2547,5190,2643,59,False,0,38
2016-17,Odion Ighalo,FWD,CC Yatai,0,0,0,0,0.0,426,380,0,0,0.0,0.0,2017-05-21T14:00:00Z,0,10,Man City,0,0,0,0,38,0,109036,5.0,0.0,0.0,0,-239,29,268,68,True,0,38
2016-17,Ola Aina,DEF,Chelsea,0,0,0,0,0.0,487,373,0,0,0.0,0.0,2017-05-21T14:00:00Z,0,15,Sunderland,0,0,0,0,38,0,2294,1.0,5.0,0.0,0,33,45,12,45,True,0,38
2016-17,Oleksandr Zinchenko,DEF,PSV Eindhoven,0,0,0,0,0.0,238,380,0,0,0.0,0.0,2017-05-21T14:00:00Z,0,18,Watford,0,0,0,0,38,0,1008,5.0,0.0,0.0,0,2,7,5,53,False,0,38
2016-17,Oliver McBurnie,FWD,,0,0,0,0,0.0,546,379,0,0,0.0,0.0,2017-05-21T14:00:00Z,0,19,West Brom,0,0,0,0,38,0,3682,1.0,2.0,0.0,0,41,89,48,45,True,0,38
2016-17,Olivier Giroud,FWD,Arsenal,0,0,0,0,0.0,25,371,0,0,0.0,0.0,2017-05-21T14:00:00Z,0,6,Everton,0,0,0,0,38,0,212309,1.0,3.0,0.0,0,61004,67127,6123,81,True,0,38
2016-17,Oriol Romeu Vidal,MID,Southampton,0,0,27,0,36.3,310,378,1,0,10.0,37.0,2017-05-21T14:00:00Z,90,14,Stoke,0,0,0,0,38,0,35727,1.0,0.0,27.0,2,-1052,1633,2685,44,True,0,38
2016-17,Patrick Bamford,FWD,Middlesbrough,0,0,3,0,0.9,553,376,3,0,5.0,7.6,2017-05-21T14:00:00Z,90,9,Liverpool,0,0,0,0,38,0,3584,0.0,3.0,41.0,2,803,915,112,49,False,0,38
2016-17,Patrick van Aanholt,DEF,Crystal Palace,0,0,5,0,8.0,344,377,2,0,1.8,4.2,2017-05-21T14:00:00Z,66,11,Man Utd,0,0,0,0,38,0,163462,0.0,2.0,6.0,1,2598,4845,2247,49,False,0,38
2016-17,Paulo Gazzaniga,GK,Rayo Vallecano,0,0,0,0,0.0,295,378,0,0,0.0,0.0,2017-05-21T14:00:00Z,0,14,Stoke,0,0,0,0,38,0,328,1.0,0.0,0.0,0,6,10,4,45,True,0,38
